ID,target
ID_0000005111,0.8064525156853574
ID_0000389416,0.4266958048865167
ID_0000634789,0.41483263485460864
ID_0000778100,0.9777161984013284
ID_0001123210,0.5081565306576209
ID_0001249054,0.7508854946336257
ID_0001660561,0.6984676662978618
ID_0002213924,0.38040568407928604
ID_0002486764,0.4114486343543474
ID_0002553917,0.9220585036931622
ID_0002645013,0.7022734760101783
ID_0002714519,0.2593086061231087
ID_0002723750,0.6514859997066514
ID_0002849739,0.3207229570166152
ID_0002853992,1.0232405449234456
ID_0003422381,0.8255829768066636
ID_0003479423,0.33508462318112125
ID_0003726729,0.510632713587539
ID_0003855493,0.28686554176898027
ID_0003976333,0.47068490258625734
ID_0004033090,0.6576944533422014
ID_0004095086,0.6817686315580773
ID_0004099097,0.24810318773603077
ID_0004151537,0.7030605671606419
ID_0004983372,0.5541291801181758
ID_0005147402,0.5425853335610886
ID_0005304696,0.9490057604196878
ID_0005660674,0.5040400121447314
ID_0005808105,0.35321894219825534
ID_0005923976,0.49242082959945943
ID_0006077127,0.5245566720652607
ID_0006182922,0.7800397662643825
ID_0006222530,0.8423139583858525
ID_0006380514,0.9798187169281253
ID_0006974001,0.8505724140472511
ID_0007119398,0.24050579723995447
ID_0007594833,0.4799580047211002
ID_0007747658,0.5091319376105269
ID_0008690216,0.5199436628991603
ID_0008735968,0.2287713090042997
ID_0009257088,0.7090756326175789
ID_0009464009,0.4346222301804164
ID_0009531639,0.8045544567276006
ID_0009576322,0.4451965270550691
ID_0010271988,0.2995774051782623
ID_0010699737,0.3005649414966864
ID_0011054602,0.537749666991917
ID_0012048163,0.4767397012634138
ID_0012103490,0.44032534513451105
ID_0012357542,0.3813177706184989
ID_0012758673,0.6288710027695733
ID_0013491419,0.24676597796355085
ID_0013908217,0.834122451383662
ID_0014140037,0.9370874443237284
ID_0014492787,0.45396978922414016
ID_0014526463,0.25908267998457624
ID_0015070360,0.6823561862899317
ID_0015476307,0.5303549787475798
ID_0015499420,0.5949721906755966
ID_0015580205,0.5779239677855817
ID_0015758067,0.6070548018078745
ID_0015848831,0.603401516949318
ID_0015882445,0.8912081912896873
ID_0015975996,0.4493330984155442
ID_0016196161,0.4083069046997681
ID_0016221588,0.6218154006020329
ID_0016453639,0.3952447993946524
ID_0016482393,0.616334206771375
ID_0016608790,0.36927602247584723
ID_0016648066,0.6076726031281127
ID_0016883714,0.2735334116892545
ID_0016984152,0.7529497438027672
ID_0017119322,0.6965567338016161
ID_0017282018,0.3006657589449117
ID_0017289067,0.4691582643500189
ID_0017295642,0.3964317389847767
ID_0017343426,0.36979762636377067
ID_0017605591,0.8409557512505543
ID_0017606411,0.4803761413242203
ID_0017951401,0.6651463079951409
ID_0018084982,0.6645625854256649
ID_0018095246,0.5555872878130386
ID_0018312252,0.5131220921754517
ID_0018417047,0.36622001599032944
ID_0018498377,0.2799303479027417
ID_0018717832,0.4330974259400347
ID_0018807034,0.4704918479731533
ID_0019235729,0.4400446628619977
ID_0019711710,0.38980061283822626
ID_0019841061,0.5606215635491044
ID_0019987147,0.20104902617364595
ID_0020029610,0.5302647215313245
ID_0020056310,0.797415760955503
ID_0020192252,0.23290105930065502
ID_0020658642,0.8223842389247142
ID_0020860272,0.5927464695233161
ID_0021009623,0.7450137233639906
ID_0021135558,0.483701713657303
ID_0021406723,0.6956574259292552
ID_0021560610,0.6697246034307379
ID_0021707052,0.7992372367910839
ID_0021838493,0.4092672394360921
ID_0021875172,0.9991433848559385
ID_0021947066,0.6671934564012301
ID_0022642344,0.7318497353584608
ID_0022905001,0.694590291228699
ID_0023091480,0.5233534335494968
ID_0023114836,0.416333201545232
ID_0023295131,0.5626355360361397
ID_0023400072,0.9165992848425165
ID_0023533659,0.6346195530462257
